Source	Target	Weight	Type
461	469	1	Undirected
126	338	1	Undirected
20	251	1	Undirected
119	381	1	Undirected
77	129	7	Undirected
240	275	1	Undirected
3	300	1	Undirected
8	74	1	Undirected
206	217	1	Undirected
37	390	1	Undirected
89	590	1	Undirected
93	506	1	Undirected
191	217	1	Undirected
79	343	1	Undirected
20	227	1	Undirected
465	469	1	Undirected
276	277	1	Undirected
47	288	1	Undirected
247	517	1	Undirected
73	552	2	Undirected
136	388	1	Undirected
522	524	1	Undirected
14	432	1	Undirected
218	253	1	Undirected
111	453	1	Undirected
23	301	1	Undirected
6	33	1	Undirected
446	468	1	Undirected
98	159	3	Undirected
30	346	1	Undirected
127	381	2	Undirected
214	299	1	Undirected
25	91	1	Undirected
113	144	2	Undirected
72	125	2	Undirected
126	446	1	Undirected
162	255	1	Undirected
90	476	1	Undirected
117	400	1	Undirected
347	362	1	Undirected
111	269	2	Undirected
379	416	1	Undirected
57	189	1	Undirected
18	146	1	Undirected
136	222	1	Undirected
89	164	1	Undirected
84	517	2	Undirected
74	439	1	Undirected
32	96	14	Undirected
23	302	1	Undirected
86	316	3	Undirected
468	576	1	Undirected
15	95	1	Undirected
300	517	2	Undirected
96	233	1	Undirected
117	149	2	Undirected
384	389	1	Undirected
60	65	4	Undirected
456	480	1	Undirected
75	216	1	Undirected
123	135	1	Undirected
96	469	1	Undirected
167	485	1	Undirected
234	246	1	Undirected
453	456	1	Undirected
79	135	4	Undirected
167	447	1	Undirected
448	482	1	Undirected
47	500	1	Undirected
107	114	1	Undirected
59	117	14	Undirected
81	112	3	Undirected
74	170	1	Undirected
49	329	1	Undirected
12	378	1	Undirected
59	499	1	Undirected
49	469	1	Undirected
120	179	2	Undirected
70	392	1	Undirected
125	273	1	Undirected
46	83	1	Undirected
20	93	4	Undirected
517	563	1	Undirected
421	427	1	Undirected
171	244	1	Undirected
59	385	1	Undirected
79	197	1	Undirected
112	157	1	Undirected
64	577	1	Undirected
30	367	1	Undirected
92	579	1	Undirected
12	80	1	Undirected
97	507	1	Undirected
52	554	1	Undirected
49	444	1	Undirected
191	194	1	Undirected
114	439	2	Undirected
126	146	1	Undirected
127	335	1	Undirected
65	553	1	Undirected
186	208	1	Undirected
122	123	6	Undirected
260	272	1	Undirected
32	558	1	Undirected
173	228	1	Undirected
47	592	1	Undirected
89	446	1	Undirected
166	571	1	Undirected
86	269	2	Undirected
55	60	2	Undirected
106	121	2	Undirected
114	281	1	Undirected
166	215	1	Undirected
127	507	1	Undirected
260	283	2	Undirected
30	155	1	Undirected
156	157	1	Undirected
139	214	2	Undirected
64	262	2	Undirected
96	172	1	Undirected
204	579	1	Undirected
20	584	1	Undirected
108	401	1	Undirected
86	256	1	Undirected
120	192	1	Undirected
179	216	1	Undirected
79	264	1	Undirected
166	317	1	Undirected
262	446	1	Undirected
52	375	1	Undirected
28	507	1	Undirected
48	277	1	Undirected
77	130	1	Undirected
50	66	1	Undirected
125	263	4	Undirected
67	438	1	Undirected
47	225	1	Undirected
52	69	1	Undirected
184	207	1	Undirected
73	476	1	Undirected
515	519	1	Undirected
420	422	1	Undirected
79	357	1	Undirected
12	201	1	Undirected
20	200	1	Undirected
47	294	1	Undirected
91	586	1	Undirected
110	125	1	Undirected
22	566	1	Undirected
57	111	1	Undirected
127	288	1	Undirected
127	201	1	Undirected
388	498	1	Undirected
12	44	1	Undirected
143	245	1	Undirected
504	505	1	Undirected
350	448	1	Undirected
1	237	1	Undirected
492	498	1	Undirected
126	258	1	Undirected
127	479	1	Undirected
12	352	1	Undirected
77	475	1	Undirected
14	79	22	Undirected
139	147	1	Undirected
67	198	1	Undirected
117	359	1	Undirected
84	291	2	Undirected
67	463	1	Undirected
1	56	1	Undirected
171	249	1	Undirected
90	129	5	Undirected
28	337	1	Undirected
73	266	1	Undirected
460	551	1	Undirected
88	506	1	Undirected
217	218	1	Undirected
38	78	5	Undirected
89	309	1	Undirected
52	418	1	Undirected
108	215	2	Undirected
143	584	1	Undirected
79	130	1	Undirected
79	166	8	Undirected
119	160	4	Undirected
19	480	1	Undirected
76	116	2	Undirected
65	166	8	Undirected
210	229	1	Undirected
145	172	1	Undirected
143	168	2	Undirected
102	110	1	Undirected
150	329	1	Undirected
54	75	1	Undirected
143	461	1	Undirected
23	562	1	Undirected
113	366	1	Undirected
88	332	1	Undirected
119	272	1	Undirected
76	456	1	Undirected
81	452	1	Undirected
18	476	1	Undirected
96	330	3	Undirected
60	123	1	Undirected
67	487	1	Undirected
32	378	1	Undirected
23	106	1	Undirected
225	227	1	Undirected
27	31	1	Undirected
127	504	1	Undirected
20	40	1	Undirected
81	120	8	Undirected
160	260	2	Undirected
2	34	1	Undirected
206	230	1	Undirected
113	507	1	Undirected
3	86	1	Undirected
105	106	1	Undirected
177	217	1	Undirected
55	68	6	Undirected
90	380	1	Undirected
48	119	2	Undirected
318	417	1	Undirected
423	428	1	Undirected
442	470	1	Undirected
45	107	1	Undirected
379	392	1	Undirected
582	599	1	Undirected
112	144	1	Undirected
452	454	1	Undirected
362	370	1	Undirected
151	379	2	Undirected
12	324	1	Undirected
123	293	1	Undirected
6	7	1	Undirected
159	337	1	Undirected
36	272	1	Undirected
139	578	1	Undirected
139	154	1	Undirected
127	511	1	Undirected
22	45	7	Undirected
134	169	1	Undirected
171	301	1	Undirected
113	234	2	Undirected
442	459	1	Undirected
116	568	1	Undirected
572	578	1	Undirected
42	53	1	Undirected
162	456	1	Undirected
166	320	1	Undirected
5	260	2	Undirected
451	465	1	Undirected
130	141	1	Undirected
104	124	1	Undirected
173	215	1	Undirected
88	481	1	Undirected
66	259	1	Undirected
235	251	1	Undirected
66	239	1	Undirected
262	482	1	Undirected
91	354	1	Undirected
77	258	1	Undirected
74	107	1	Undirected
88	125	5	Undirected
70	577	1	Undirected
124	466	1	Undirected
350	453	1	Undirected
438	583	1	Undirected
106	226	1	Undirected
74	140	6	Undirected
208	227	1	Undirected
92	339	1	Undirected
171	251	2	Undirected
96	360	1	Undirected
159	254	1	Undirected
116	591	1	Undirected
376	378	1	Undirected
72	230	1	Undirected
23	595	1	Undirected
77	481	1	Undirected
143	167	4	Undirected
196	231	1	Undirected
119	288	1	Undirected
140	389	1	Undirected
263	558	1	Undirected
30	472	1	Undirected
32	237	2	Undirected
587	594	1	Undirected
20	96	8	Undirected
256	266	1	Undirected
230	231	1	Undirected
32	497	1	Undirected
249	270	1	Undirected
19	198	1	Undirected
141	168	1	Undirected
32	277	1	Undirected
179	215	1	Undirected
188	191	1	Undirected
64	277	1	Undirected
43	61	1	Undirected
46	341	1	Undirected
235	582	1	Undirected
143	465	1	Undirected
49	548	1	Undirected
93	257	1	Undirected
66	97	1	Undirected
200	212	1	Undirected
117	351	2	Undirected
79	237	2	Undirected
47	539	1	Undirected
36	297	1	Undirected
117	342	1	Undirected
171	455	1	Undirected
102	262	4	Undirected
218	330	1	Undirected
15	452	1	Undirected
15	340	1	Undirected
91	267	1	Undirected
121	417	1	Undirected
36	183	1	Undirected
45	303	1	Undirected
53	66	1	Undirected
141	463	1	Undirected
532	537	1	Undirected
445	454	1	Undirected
167	331	1	Undirected
46	277	1	Undirected
84	272	1	Undirected
100	160	2	Undirected
72	139	2	Undirected
66	550	1	Undirected
90	540	1	Undirected
3	361	1	Undirected
159	467	1	Undirected
300	349	1	Undirected
91	117	6	Undirected
241	266	1	Undirected
94	100	3	Undirected
68	166	5	Undirected
300	457	1	Undirected
421	432	1	Undirected
145	441	1	Undirected
100	464	1	Undirected
131	150	1	Undirected
238	254	1	Undirected
5	357	1	Undirected
67	549	1	Undirected
19	333	1	Undirected
9	65	1	Undirected
79	139	6	Undirected
67	138	1	Undirected
82	171	2	Undirected
18	388	3	Undirected
19	249	1	Undirected
23	162	5	Undirected
90	330	1	Undirected
516	519	1	Undirected
284	501	1	Undirected
18	543	1	Undirected
179	225	1	Undirected
34	297	1	Undirected
18	185	1	Undirected
448	472	1	Undirected
106	110	1	Undirected
183	224	1	Undirected
167	494	1	Undirected
126	550	1	Undirected
73	128	5	Undirected
91	541	1	Undirected
74	106	3	Undirected
235	326	1	Undirected
92	333	1	Undirected
47	485	1	Undirected
37	117	2	Undirected
238	240	1	Undirected
136	426	1	Undirected
26	120	2	Undirected
70	275	1	Undirected
3	354	1	Undirected
46	136	1	Undirected
74	113	7	Undirected
171	288	1	Undirected
45	57	6	Undirected
58	64	3	Undirected
318	323	1	Undirected
90	126	5	Undirected
94	171	1	Undirected
60	585	1	Undirected
24	47	1	Undirected
77	99	1	Undirected
16	48	1	Undirected
316	432	1	Undirected
19	449	1	Undirected
20	557	1	Undirected
159	258	1	Undirected
214	505	1	Undirected
28	66	4	Undirected
436	465	2	Undirected
74	480	1	Undirected
407	411	1	Undirected
23	92	6	Undirected
15	170	1	Undirected
95	102	2	Undirected
38	55	4	Undirected
310	318	1	Undirected
243	264	1	Undirected
133	168	1	Undirected
496	505	1	Undirected
89	598	1	Undirected
45	557	2	Undirected
346	352	1	Undirected
74	255	1	Undirected
291	596	1	Undirected
47	359	1	Undirected
124	355	1	Undirected
126	455	2	Undirected
166	219	1	Undirected
73	87	1	Undirected
70	561	1	Undirected
251	481	1	Undirected
92	178	1	Undirected
100	461	1	Undirected
16	47	1	Undirected
124	163	2	Undirected
211	217	1	Undirected
123	129	3	Undirected
283	578	1	Undirected
73	84	6	Undirected
262	444	1	Undirected
174	177	1	Undirected
23	572	1	Undirected
159	334	1	Undirected
46	78	5	Undirected
286	296	1	Undirected
366	386	1	Undirected
14	448	1	Undirected
161	462	1	Undirected
49	77	15	Undirected
28	263	4	Undirected
122	569	1	Undirected
72	131	1	Undirected
47	186	1	Undirected
109	122	1	Undirected
128	239	1	Undirected
113	154	1	Undirected
467	469	1	Undirected
193	209	1	Undirected
254	391	1	Undirected
122	468	2	Undirected
126	335	1	Undirected
358	366	1	Undirected
36	474	1	Undirected
123	234	2	Undirected
28	72	3	Undirected
47	507	1	Undirected
123	287	1	Undirected
235	324	1	Undirected
222	269	1	Undirected
11	23	2	Undirected
76	567	1	Undirected
84	332	1	Undirected
49	536	1	Undirected
36	364	1	Undirected
28	259	1	Undirected
157	316	1	Undirected
479	590	1	Undirected
5	198	1	Undirected
58	74	2	Undirected
488	495	1	Undirected
59	479	2	Undirected
446	474	1	Undirected
57	163	2	Undirected
57	537	1	Undirected
125	480	1	Undirected
86	150	1	Undirected
34	110	1	Undirected
19	71	1	Undirected
125	448	1	Undirected
59	216	1	Undirected
79	84	10	Undirected
49	288	1	Undirected
86	484	1	Undirected
384	404	1	Undirected
67	106	3	Undirected
316	557	1	Undirected
204	370	1	Undirected
160	253	1	Undirected
145	311	1	Undirected
34	145	3	Undirected
104	126	1	Undirected
67	392	1	Undirected
204	226	1	Undirected
49	512	1	Undirected
28	128	4	Undirected
57	58	1	Undirected
89	573	1	Undirected
49	270	6	Undirected
2	16	1	Undirected
102	443	1	Undirected
28	34	6	Undirected
129	592	1	Undirected
23	222	1	Undirected
91	370	1	Undirected
273	292	1	Undirected
131	152	1	Undirected
145	245	1	Undirected
65	589	1	Undirected
380	392	1	Undirected
4	63	1	Undirected
47	437	1	Undirected
70	350	2	Undirected
137	166	1	Undirected
167	260	2	Undirected
75	191	1	Undirected
333	348	1	Undirected
124	232	1	Undirected
491	510	1	Undirected
32	157	8	Undirected
93	373	1	Undirected
350	452	1	Undirected
531	532	1	Undirected
442	454	1	Undirected
119	316	3	Undirected
273	284	1	Undirected
79	286	2	Undirected
76	238	1	Undirected
47	340	1	Undirected
102	469	1	Undirected
15	268	1	Undirected
75	435	1	Undirected
59	359	1	Undirected
161	289	1	Undirected
23	35	1	Undirected
121	296	1	Undirected
47	557	2	Undirected
56	218	1	Undirected
4	24	1	Undirected
58	577	1	Undirected
59	224	1	Undirected
73	85	1	Undirected
63	481	1	Undirected
73	464	1	Undirected
22	28	6	Undirected
128	243	1	Undirected
11	38	1	Undirected
1	15	2	Undirected
46	141	1	Undirected
59	417	1	Undirected
74	121	2	Undirected
283	296	1	Undirected
47	141	2	Undirected
166	578	1	Undirected
1	570	1	Undirected
79	452	1	Undirected
90	161	2	Undirected
37	76	1	Undirected
468	572	1	Undirected
303	329	1	Undirected
526	530	1	Undirected
26	441	1	Undirected
81	474	1	Undirected
111	295	1	Undirected
88	150	1	Undirected
46	212	1	Undirected
218	235	2	Undirected
11	19	3	Undirected
114	166	2	Undirected
171	302	1	Undirected
36	472	1	Undirected
336	354	1	Undirected
15	133	1	Undirected
135	277	1	Undirected
65	573	1	Undirected
168	599	1	Undirected
59	484	1	Undirected
447	460	1	Undirected
139	495	1	Undirected
120	514	1	Undirected
38	308	1	Undirected
247	266	1	Undirected
234	342	1	Undirected
77	88	7	Undirected
94	269	1	Undirected
46	230	3	Undirected
64	559	1	Undirected
468	570	1	Undirected
38	259	1	Undirected
70	476	1	Undirected
151	316	2	Undirected
18	235	2	Undirected
65	594	1	Undirected
163	435	1	Undirected
316	429	1	Undirected
67	506	1	Undirected
103	127	1	Undirected
81	89	7	Undirected
26	387	1	Undirected
42	362	1	Undirected
37	93	3	Undirected
133	393	1	Undirected
208	220	1	Undirected
96	299	1	Undirected
92	348	1	Undirected
57	202	1	Undirected
82	131	1	Undirected
89	141	2	Undirected
234	578	1	Undirected
379	465	2	Undirected
159	537	1	Undirected
79	156	1	Undirected
45	271	1	Undirected
58	468	1	Undirected
59	153	2	Undirected
235	379	3	Undirected
127	477	1	Undirected
158	164	1	Undirected
79	132	1	Undirected
140	469	1	Undirected
81	555	1	Undirected
162	261	1	Undirected
96	463	1	Undirected
88	267	1	Undirected
119	465	2	Undirected
203	230	1	Undirected
70	81	9	Undirected
111	467	1	Undirected
55	478	1	Undirected
140	292	1	Undirected
167	468	1	Undirected
246	316	1	Undirected
92	443	3	Undirected
270	507	1	Undirected
57	274	1	Undirected
171	487	1	Undirected
12	413	1	Undirected
28	541	1	Undirected
64	178	1	Undirected
479	564	1	Undirected
37	303	1	Undirected
204	577	1	Undirected
36	273	1	Undirected
8	17	1	Undirected
200	225	1	Undirected
115	169	1	Undirected
352	357	1	Undirected
174	400	1	Undirected
32	151	6	Undirected
59	283	3	Undirected
90	117	9	Undirected
262	346	2	Undirected
14	366	2	Undirected
117	472	1	Undirected
86	337	1	Undirected
72	148	1	Undirected
100	435	1	Undirected
160	341	1	Undirected
38	591	1	Undirected
113	446	1	Undirected
48	184	1	Undirected
30	470	1	Undirected
456	484	1	Undirected
97	111	1	Undirected
166	340	1	Undirected
126	290	1	Undirected
84	286	1	Undirected
496	497	1	Undirected
55	91	3	Undirected
112	186	1	Undirected
66	241	1	Undirected
177	208	1	Undirected
46	285	1	Undirected
5	11	1	Undirected
357	367	1	Undirected
30	454	1	Undirected
19	454	1	Undirected
66	355	1	Undirected
33	62	1	Undirected
11	108	2	Undirected
98	140	5	Undirected
63	97	1	Undirected
32	143	6	Undirected
64	469	1	Undirected
93	106	4	Undirected
32	384	1	Undirected
5	472	1	Undirected
248	256	1	Undirected
119	448	1	Undirected
78	443	1	Undirected
150	319	1	Undirected
129	214	6	Undirected
15	482	1	Undirected
581	589	1	Undirected
212	222	1	Undirected
114	482	1	Undirected
108	294	1	Undirected
461	480	1	Undirected
65	434	1	Undirected
64	197	1	Undirected
358	365	1	Undirected
140	193	1	Undirected
77	339	1	Undirected
39	47	1	Undirected
405	406	1	Undirected
76	254	1	Undirected
75	148	1	Undirected
180	196	1	Undirected
93	333	1	Undirected
56	479	1	Undirected
63	85	1	Undirected
32	484	1	Undirected
67	453	1	Undirected
183	281	1	Undirected
126	271	1	Undirected
66	357	1	Undirected
3	32	2	Undirected
84	122	6	Undirected
31	59	1	Undirected
18	546	1	Undirected
162	268	1	Undirected
304	516	1	Undirected
30	154	1	Undirected
19	596	1	Undirected
70	154	1	Undirected
394	398	1	Undirected
143	586	1	Undirected
98	133	1	Undirected
178	224	1	Undirected
23	534	1	Undirected
178	206	1	Undirected
126	273	1	Undirected
117	441	1	Undirected
66	342	1	Undirected
140	180	1	Undirected
129	577	1	Undirected
538	539	1	Undirected
86	346	2	Undirected
30	158	1	Undirected
348	354	1	Undirected
25	598	1	Undirected
96	286	1	Undirected
196	202	1	Undirected
78	110	1	Undirected
8	10	1	Undirected
173	179	1	Undirected
34	162	6	Undirected
47	160	5	Undirected
14	68	14	Undirected
18	205	1	Undirected
270	316	3	Undirected
19	439	2	Undirected
36	253	1	Undirected
86	159	5	Undirected
102	460	1	Undirected
150	517	1	Undirected
67	281	1	Undirected
54	69	1	Undirected
181	231	1	Undirected
230	261	1	Undirected
448	481	1	Undirected
49	114	7	Undirected
123	537	1	Undirected
34	232	1	Undirected
108	477	1	Undirected
94	267	1	Undirected
281	296	1	Undirected
150	323	1	Undirected
119	234	3	Undirected
56	114	1	Undirected
143	181	1	Undirected
90	537	1	Undirected
86	582	1	Undirected
37	331	1	Undirected
162	485	1	Undirected
22	26	2	Undirected
333	335	1	Undirected
88	507	1	Undirected
147	157	1	Undirected
86	441	1	Undirected
85	128	1	Undirected
1	108	3	Undirected
25	585	1	Undirected
93	137	1	Undirected
72	183	1	Undirected
20	225	1	Undirected
171	278	1	Undirected
22	38	5	Undirected
335	368	1	Undirected
33	348	1	Undirected
34	188	1	Undirected
94	259	1	Undirected
47	223	1	Undirected
385	393	1	Undirected
23	40	1	Undirected
52	170	1	Undirected
82	330	1	Undirected
489	496	1	Undirected
283	573	1	Undirected
183	285	1	Undirected
5	492	1	Undirected
12	173	1	Undirected
143	207	1	Undirected
252	319	1	Undirected
132	135	1	Undirected
152	162	1	Undirected
91	481	1	Undirected
192	224	1	Undirected
20	328	1	Undirected
12	273	1	Undirected
20	186	1	Undirected
314	320	1	Undirected
16	41	1	Undirected
65	257	1	Undirected
126	463	1	Undirected
81	462	1	Undirected
47	471	1	Undirected
5	58	1	Undirected
79	236	1	Undirected
245	248	1	Undirected
38	434	1	Undirected
12	279	1	Undirected
36	358	1	Undirected
280	292	1	Undirected
97	120	3	Undirected
115	436	1	Undirected
68	499	1	Undirected
93	110	1	Undirected
11	166	2	Undirected
222	464	1	Undirected
170	478	1	Undirected
79	250	1	Undirected
67	175	1	Undirected
123	245	1	Undirected
139	265	1	Undirected
79	474	1	Undirected
327	531	1	Undirected
150	327	1	Undirected
193	206	1	Undirected
108	571	1	Undirected
115	370	1	Undirected
34	92	7	Undirected
92	471	1	Undirected
140	288	1	Undirected
283	285	1	Undirected
128	542	1	Undirected
127	476	1	Undirected
1	582	1	Undirected
1	230	1	Undirected
93	237	2	Undirected
44	53	1	Undirected
28	257	1	Undirected
140	502	2	Undirected
59	218	7	Undirected
68	529	1	Undirected
57	275	1	Undirected
84	472	1	Undirected
49	362	1	Undirected
57	221	1	Undirected
171	545	1	Undirected
318	556	1	Undirected
12	399	1	Undirected
30	364	1	Undirected
46	544	1	Undirected
96	100	5	Undirected
109	111	1	Undirected
45	577	1	Undirected
270	458	1	Undirected
108	475	1	Undirected
63	485	1	Undirected
77	142	2	Undirected
154	170	1	Undirected
209	263	1	Undirected
423	433	1	Undirected
136	470	1	Undirected
15	129	2	Undirected
133	153	1	Undirected
123	457	1	Undirected
450	451	1	Undirected
60	598	1	Undirected
19	113	9	Undirected
129	356	1	Undirected
89	379	2	Undirected
19	177	1	Undirected
77	434	1	Undirected
65	236	1	Undirected
100	450	1	Undirected
12	184	1	Undirected
15	126	3	Undirected
76	270	3	Undirected
75	454	1	Undirected
162	247	4	Undirected
184	203	1	Undirected
290	301	1	Undirected
57	393	1	Undirected
86	110	1	Undirected
74	434	1	Undirected
30	434	1	Undirected
48	89	3	Undirected
97	156	1	Undirected
125	258	1	Undirected
81	453	1	Undirected
79	129	10	Undirected
135	164	1	Undirected
111	218	2	Undirected
153	473	1	Undirected
15	255	1	Undirected
304	436	1	Undirected
18	154	1	Undirected
445	447	1	Undirected
125	192	1	Undirected
52	276	1	Undirected
240	242	1	Undirected
235	248	1	Undirected
488	493	1	Undirected
151	346	1	Undirected
45	175	1	Undirected
254	262	1	Undirected
59	209	2	Undirected
76	458	1	Undirected
12	97	4	Undirected
65	371	1	Undirected
59	277	1	Undirected
73	98	5	Undirected
70	241	1	Undirected
32	168	1	Undirected
12	144	3	Undirected
142	163	1	Undirected
83	100	1	Undirected
68	135	3	Undirected
102	348	1	Undirected
73	318	1	Undirected
140	218	6	Undirected
113	376	1	Undirected
7	63	1	Undirected
122	576	1	Undirected
32	526	1	Undirected
127	171	9	Undirected
181	355	1	Undirected
76	115	4	Undirected
248	258	1	Undirected
116	140	1	Undirected
237	535	1	Undirected
33	124	3	Undirected
83	124	1	Undirected
